id,age,salary,gender,city,experience_years,department,score,is_active,joining_year
389,52,76276.0,Female,Mumbai,16,Finance,75.92389796569951,True,2021
390,50,39541.0,Female,Bangalore,15,Marketing,61.9747854491566,False,2009
391,69,114457.0,Male,Pune,1,Finance,7.741155198475058,True,2011
392,38,102310.0,Male,Pune,17,IT,51.283536243514206,True,2013
393,44,64813.0,Male,Chennai,16,IT,34.330096919574096,True,2008
394,40,57198.0,Female,Mumbai,10,Finance,32.85706327322943,False,2012
395,50,28820.0,Male,Mumbai,12,HR,60.22563023772573,False,2002
396,20,44070.0,Female,Delhi,17,Marketing,32.23248244694249,True,2020
397,35,89768.0,Male,Chennai,13,Marketing,77.68937482048727,False,2013
398,42,31122.0,Female,Bangalore,17,Finance,7.079143601117444,False,2020
399,59,100559.0,Female,Chennai,12,HR,66.03882523958255,False,2012
400,48,93543.0,Male,Delhi,10,HR,80.91948036567412,False,2015
401,20,103441.0,Other,Chennai,10,Support,67.283168992043,True,2006
402,57,61786.0,Female,Chennai,16,Support,49.72291950199958,False,2003
403,63,114934.0,Female,Delhi,7,Finance,95.03070137361811,False,2019
404,41,119804.0,Male,Mumbai,18,HR,29.99384897980636,True,2022
405,67,26737.0,Male,Bangalore,19,HR,1.9167887524977776,False,2024
406,49,56062.0,Other,Delhi,14,Marketing,43.198937146344086,False,2010
407,64,74237.0,Female,Pune,8,IT,3.301193590032725,False,2015
408,44,71571.0,Male,Mumbai,19,HR,95.39367525264088,True,2019
409,40,45510.0,Female,Pune,9,HR,20.99180457480515,True,2003
410,19,39426.0,Other,Mumbai,11,IT,78.89270239488795,False,2021
411,44,57265.0,Male,Bangalore,19,IT,77.45720831743648,False,2021
412,59,37850.0,Female,Bangalore,0,Finance,21.772889968293352,True,2022
413,19,68540.5,Other,Chennai,19,HR,49.60427260165831,True,2016
414,43,107312.0,Male,Pune,8,Finance,4.807896848645021,True,2012
415,34,109613.0,Male,Mumbai,14,HR,48.35745857038675,False,2010
416,57,94910.0,Other,Bangalore,0,Marketing,1.4647127272486735,False,2002
417,50,72375.0,Female,Delhi,11,Finance,92.11438801808418,True,2008
418,26,68540.5,Female,Bangalore,2,Finance,97.60860241995717,False,2005
419,60,116443.0,Male,Delhi,10,Support,22.228276663858527,False,2012
420,65,77132.0,Female,Mumbai,1,HR,20.81060345963728,False,2020
421,56,98945.0,Female,Bangalore,10,HR,75.37201765621296,False,2010
422,46,102050.0,Female,Bangalore,8,Support,49.60427260165831,False,2012
423,59,115402.0,Male,Mumbai,14,Finance,89.5076559161845,False,2012
424,43,22983.0,Other,Bangalore,11,Finance,57.39291361229822,False,2004
425,52,117241.0,Female,Delhi,0,Marketing,35.077762301031214,True,2012
426,67,40662.0,Male,Bangalore,12,Finance,83.26937463494201,True,2016
427,42,68540.5,Male,Pune,13,IT,49.34067004133952,True,2002
428,41,98187.0,Other,Chennai,7,Support,91.16329137084756,True,2003
429,30,60998.0,Female,Delhi,7,IT,92.8014236729381,True,2015
430,24,76846.0,Female,Pune,10,Support,16.542015212840933,True,2015
431,53,114071.0,Other,Mumbai,0,Marketing,0.2323406131930272,True,2020
432,62,26640.0,Other,Delhi,10,Finance,98.39309401424022,True,2024
433,37,64547.0,Male,Chennai,7,Finance,90.61375361274794,True,2003
434,18,68540.5,Male,Chennai,9,Finance,5.544523570384142,False,2018
435,25,35317.0,Other,Mumbai,18,Support,83.30342639410699,False,2016
436,63,27564.0,Female,Mumbai,10,Finance,45.78049325592066,True,2012
437,33,47345.0,Male,Delhi,6,IT,25.896160502497523,False,2021
438,31,68540.5,Male,Bangalore,10,Finance,87.87465236769299,False,2022
439,29,99273.0,Female,Mumbai,16,Marketing,19.666723239030727,True,2012
440,68,94859.0,Male,Bangalore,0,IT,94.7299999420067,True,2000
441,40,100765.0,Female,Pune,7,Finance,20.562148769934108,True,2011
442,32,94038.0,Female,Chennai,5,Finance,61.36831877287435,False,2003
443,45,72393.0,Female,Bangalore,17,HR,22.308633452897485,False,2010
444,51,86081.0,Other,Chennai,5,Support,54.56686649686348,True,2004
445,44,49430.0,Other,Bangalore,4,IT,68.39751299151413,False,2001
446,49,95532.0,Other,Pune,12,HR,19.02279308201376,False,2016
447,40,47788.0,Female,Mumbai,18,Marketing,52.08857827006792,False,2007
448,39,115505.0,Female,Pune,7,Support,46.9059744390119,True,2012
449,68,68540.5,Other,Mumbai,8,IT,7.103742140334123,False,2020
450,42,33919.0,Male,Mumbai,16,Finance,81.8307817675303,False,2008
451,39,89346.0,Female,Chennai,2,IT,33.56824006428417,False,2012
452,39,116122.0,Male,Pune,18,Finance,57.45821975518796,False,2010
453,66,59974.0,Male,Mumbai,10,Support,51.47842349331344,False,2015
454,69,36371.0,Female,Mumbai,16,Finance,51.32605045704423,False,2015
455,59,65084.0,Male,Chennai,18,Marketing,10.722239420848744,False,2001
456,23,49629.0,Male,Mumbai,1,Finance,42.34820092493328,True,2009
457,32,71184.0,Male,Mumbai,7,Marketing,45.23667592065702,True,2011
458,60,81916.0,Other,Mumbai,18,Support,73.36428403644484,False,2007
459,54,93972.0,Other,Delhi,10,Support,84.00188319206985,True,2010
460,50,82187.0,Female,Bangalore,16,IT,49.60427260165831,False,2009
461,25,32984.0,Other,Chennai,5,Marketing,8.678295406499048,False,2012
462,61,53039.0,Other,Bangalore,18,Marketing,23.684947059654625,False,2024
463,61,105431.0,Other,Bangalore,5,HR,16.493402685273107,True,2016
464,22,103691.0,Other,Delhi,1,HR,12.461506318912472,False,2006
465,56,78606.0,Male,Bangalore,5,HR,36.58992986178076,False,2023
466,21,30616.0,Female,Delhi,4,Finance,22.939350215438203,True,2002
467,23,70072.0,Other,Mumbai,18,HR,21.83031118115123,True,2019
468,62,44574.0,Male,Chennai,19,Marketing,5.469317457626765,False,2012
469,49,68540.5,Male,Bangalore,3,Finance,1.767004479543388,True,2018
470,69,32676.0,Male,Delhi,16,Support,10.27682426497818,True,2012
471,47,30816.0,Other,Pune,10,IT,17.219747942363306,False,2008
472,64,52733.0,Other,Mumbai,3,HR,43.09837288482032,False,2018
473,52,105680.0,Female,Mumbai,12,Support,51.05202612988447,False,2012
474,57,22050.0,Other,Mumbai,19,HR,14.059191817336558,True,2021
475,69,53933.0,Other,Pune,16,IT,49.60427260165831,True,2007
476,33,44951.0,Male,Delhi,8,Support,34.17488423259273,True,2021
477,30,68540.5,Female,Bangalore,3,IT,18.3423643497956,False,2017
478,67,54801.0,Other,Delhi,13,HR,0.6840748148363551,True,2022
479,59,75619.0,Other,Mumbai,18,Marketing,46.70178665217417,True,2001
480,47,52913.0,Male,Delhi,10,HR,68.56517492651993,True,2017
481,36,60600.0,Male,Mumbai,13,Support,22.627733414380703,False,2017
482,34,77775.0,Other,Mumbai,7,HR,13.180682989667936,False,2010
483,36,110816.0,Female,Pune,0,HR,88.70427444469618,True,2000
484,45,110093.0,Female,Chennai,9,Support,27.502477248779776,False,2013
485,43,55400.0,Male,Pune,17,Support,22.36126197926648,True,2015
486,54,24494.0,Male,Pune,15,IT,85.70969396099159,True,2010
487,43,100688.0,Other,Chennai,7,Finance,81.71070991667612,False,2000
488,40,109431.0,Male,Chennai,0,HR,44.83464705246336,False,2006
489,26,94691.0,Other,Bangalore,11,IT,48.92388614277745,False,2015
490,29,117419.0,Female,Bangalore,7,Support,21.7748704834022,False,2012
491,18,63001.0,Male,Pune,15,IT,7.830167047955749,False,2014
492,18,87364.0,Other,Pune,17,Support,57.34318253556611,True,2013
493,64,65028.0,Male,Mumbai,3,Marketing,9.834492159021313,True,2020
494,51,117659.0,Female,Mumbai,5,Support,44.92745469566498,True,2010
495,49,57573.0,Male,Bangalore,11,Support,94.04971985130108,False,2015
496,65,20806.0,Female,Bangalore,8,Support,95.28343891705843,True,2018
497,42,76638.0,Male,Mumbai,14,Finance,23.93322865473586,False,2016
498,57,49757.0,Other,Mumbai,15,Support,62.41134200456544,False,2005
499,62,68540.5,Other,Mumbai,11,HR,47.40762641078577,True,2010
500,18,100097.0,Female,Delhi,13,HR,87.5685127586106,True,2016
501,33,68280.0,Male,Mumbai,12,IT,27.14308642760532,False,2008
502,56,44262.0,Male,Delhi,1,Finance,0.3702406832416849,True,2017
503,44,100435.0,Male,Chennai,2,IT,16.25612059314151,False,2016
-1,39,82211.0,Female,Bangalore,9,HR,34.952280116939804,True,2011
505,46,74842.0,Female,Bangalore,8,HR,31.57211297704886,True,2022
506,20,76979.0,Female,Mumbai,19,Marketing,79.1362919122886,True,2012
507,29,101470.0,Female,Mumbai,7,HR,68.05606661388379,True,2021
508,44,58197.0,Female,Mumbai,9,HR,29.95563196148973,True,2004
509,33,61844.0,Male,Delhi,18,IT,45.774381716621335,False,2010
510,68,84754.0,Female,Pune,2,IT,9.55591039583352,True,2003
511,54,54157.0,Female,Delhi,4,Support,89.81464448201008,True,2003
512,39,97129.0,Male,Chennai,2,Support,93.54248244485342,True,2002
513,46,60042.0,Female,Delhi,15,Marketing,97.9803535380938,False,2023
514,31,81665.0,Male,Chennai,16,Finance,86.85528307858377,False,2022
515,45,102856.0,Male,Chennai,14,IT,17.39608876962255,False,2024
516,22,47376.0,Other,Delhi,2,Support,4.619648320162884,False,2016
517,64,75554.0,Male,Delhi,11,IT,57.9596727412674,False,2006
518,66,34199.0,Other,Chennai,8,Support,91.26050268831104,True,2003
519,47,101412.0,Other,Pune,11,HR,17.735136165974286,True,2022
520,63,70948.0,Female,Chennai,14,IT,0.704291462414186,True,2012
521,69,93781.0,Other,Mumbai,1,HR,49.60427260165831,False,2011
522,22,92750.0,Male,Chennai,17,IT,7.6795684286734,False,2000
-1,29,86262.0,Female,Pune,19,Finance,41.37060319100304,True,2020
524,33,66600.0,Other,Bangalore,11,HR,67.8887337188785,False,2018
525,43,96898.0,Male,Mumbai,3,HR,23.67975854561801,False,2020
526,43,82483.0,Female,Mumbai,15,Support,8.39625634467267,False,2019
527,65,38297.0,Female,Pune,15,Finance,77.00212284558286,True,2017
528,38,50448.0,Other,Chennai,0,IT,63.01750848870415,True,2010
529,56,46172.0,Female,Delhi,1,HR,98.84904844868048,False,2019
530,53,62874.0,Male,Pune,2,IT,34.43080333199593,False,2002
531,50,27657.0,Female,Bangalore,10,IT,6.17623862901997,False,2016
532,47,104386.0,Male,Bangalore,16,IT,73.43500353352958,False,2011
533,54,45425.0,Female,Mumbai,19,Marketing,52.17334188532456,True,2009
534,40,46685.0,Other,Bangalore,0,Marketing,49.60427260165831,False,2007
535,27,44578.0,Male,Pune,19,Support,78.17289890047594,True,2014
536,22,68540.5,Female,Bangalore,5,HR,20.375548584994373,True,2004
537,53,68540.5,Female,Pune,14,Finance,26.06616548329366,True,2003
538,51,81413.0,Female,Delhi,13,Finance,9.252855436671917,False,2020
539,69,74028.0,Male,Mumbai,19,Finance,39.94322790308544,True,2019
540,48,27287.0,Male,Bangalore,14,IT,41.89292239374189,True,2018
541,27,53660.0,Male,Pune,13,HR,51.45617903482984,False,2020
542,36,95758.0,Other,Chennai,4,HR,70.89642671237775,False,2003
543,44,80504.0,Other,Mumbai,5,HR,90.6100928680426,False,2014
544,18,79720.0,Male,Delhi,16,Marketing,13.773409888780863,True,2016
545,22,54701.0,Female,Pune,10,Marketing,5.434809834865706,False,2011
546,62,103300.0,Other,Delhi,15,HR,1.8531233594333285,True,2002
547,21,37674.0,Male,Delhi,11,HR,14.362137806881623,True,2009
548,33,103560.0,Female,Bangalore,14,HR,65.79494857816259,False,2014
-1,44,43874.0,Other,Bangalore,3,IT,72.74770779964966,True,2009
550,33,63642.0,Female,Pune,17,Support,78.65057135281222,True,2023
-1,19,117820.0,Female,Chennai,10,HR,24.370821190434267,True,2022
552,44,85160.0,Female,Pune,10,Support,30.58948132615199,True,2012
553,45,37602.0,Female,Chennai,2,IT,48.313464556549945,False,2000
554,49,108801.0,Other,Delhi,7,Support,6.3183096860226495,True,2002
555,44,45931.0,Other,Mumbai,17,Finance,61.11415232112461,False,2020
-1,37,114377.0,Other,Pune,9,Support,98.37350336757578,True,2011
557,41,49192.0,Male,Pune,19,HR,36.08063113780025,True,2000
558,29,66542.0,Other,Chennai,16,IT,75.2847475091384,False,2002
559,67,62520.0,Female,Delhi,7,HR,50.0033915569608,True,2002
560,52,84772.0,Other,Delhi,10,Finance,12.781184436038274,True,2004
561,50,78762.0,Female,Chennai,4,HR,58.22374488025864,True,2018
562,50,70106.0,Male,Delhi,12,HR,29.987426844406496,True,2024
563,68,101121.0,Female,Bangalore,4,HR,3.4403208453458234,True,2000
-1,60,45559.0,Female,Mumbai,10,Marketing,63.49297301177438,True,2003
565,54,53742.0,Female,Pune,5,Finance,85.89323493247277,False,2003
566,29,89669.0,Male,Mumbai,4,HR,34.47697668998742,False,2016
567,20,100199.0,Other,Pune,8,HR,39.02955472127705,False,2013
568,18,41754.0,Other,Mumbai,15,HR,89.10216829672115,True,2017
569,50,23972.0,Male,Delhi,1,IT,81.36088133673559,True,2000
570,57,90831.0,Female,Chennai,10,Marketing,71.49528235517771,True,2021
571,27,61873.0,Other,Bangalore,7,IT,24.879706375314797,False,2015
572,60,114661.0,Male,Mumbai,18,Marketing,91.02166549666444,True,2002
573,61,29903.0,Other,Chennai,10,HR,15.4415757539213,False,2022
-1,46,23020.0,Male,Delhi,11,Finance,62.67705194172218,True,2020
575,30,61755.0,Female,Bangalore,11,Support,2.88011805465187,True,2008
576,29,105956.0,Other,Mumbai,6,Support,64.37198063249458,True,2022
577,48,106988.0,Male,Bangalore,12,HR,27.714435187335983,False,2003
578,63,65648.0,Other,Bangalore,7,IT,44.967697718372,True,2020
579,19,29516.0,Other,Delhi,8,Finance,49.60427260165831,False,2004
580,68,22396.0,Other,Pune,6,Marketing,17.27567562462099,True,2010
581,67,104082.0,Other,Chennai,14,HR,62.198079009387406,True,2020
582,52,39129.0,Male,Delhi,1,Finance,88.19755551406074,False,2008
583,40,21591.0,Female,Bangalore,19,HR,95.90842422824034,True,2002
584,34,31303.0,Male,Mumbai,11,Marketing,19.234636315391505,True,2005
585,43,50561.0,Male,Pune,0,Finance,71.73727740629734,True,2023
586,25,91719.0,Male,Chennai,7,IT,66.43393666056822,True,2010
587,46,112108.0,Male,Pune,4,IT,34.33777895745725,False,2012
588,43,119616.0,Other,Mumbai,14,IT,1.909919935372584,False,2014
589,27,106231.0,Other,Chennai,0,Finance,68.97912473128662,True,2022
590,43,27314.0,Other,Pune,0,IT,94.54948605595,True,2002
591,51,39623.0,Female,Bangalore,9,Marketing,63.21201219156514,False,2000
592,68,87675.0,Other,Chennai,9,Finance,43.52927241876341,True,2019
593,58,116826.0,Female,Chennai,14,Support,52.51538941116284,False,2021
594,24,85082.0,Male,Delhi,10,Finance,49.60427260165831,True,2018
595,21,103624.0,Male,Bangalore,10,Marketing,75.05441637537376,False,2013
-1,67,53130.0,Male,Mumbai,2,Support,74.64198300098491,False,2016
597,62,71756.0,Female,Pune,12,Finance,14.551730038742496,False,2021
598,28,68540.5,Male,Delhi,15,IT,87.7978382499659,False,2013
599,46,46292.0,Male,Pune,7,HR,26.918973947330528,True,2016
600,53,106206.0,Male,Mumbai,14,HR,98.22560609366148,True,2024
601,42,89274.0,Female,Mumbai,16,IT,38.29030140372458,False,2013
602,38,22469.0,Female,Chennai,16,HR,17.788405873449964,False,2011
603,53,68540.5,Other,Mumbai,12,HR,35.17201113456523,False,2015
604,27,42534.0,Male,Pune,16,IT,44.01803286971931,False,2000
605,54,83620.0,Other,Bangalore,5,IT,6.930777303829483,True,2012
606,26,68874.0,Male,Bangalore,16,Finance,57.82183812232895,False,2005
607,41,68540.5,Female,Chennai,10,Finance,49.60427260165831,False,2016
-1,52,94553.0,Female,Pune,13,IT,73.89304553494722,False,2011
609,66,88344.0,Male,Pune,12,Marketing,2.9169892290743293,False,2022
-1,52,69138.0,Male,Mumbai,5,HR,54.123821443383015,False,2018
611,65,74302.0,Female,Pune,2,Finance,5.290743327066439,False,2005
612,53,67638.0,Male,Delhi,13,HR,70.11442199666534,False,2006
613,35,98249.0,Other,Mumbai,13,Support,5.572798570098447,True,2000
614,66,22719.0,Male,Delhi,14,IT,91.17278483416328,False,2000
615,56,42890.0,Other,Chennai,7,Marketing,70.20825668844965,False,2004
616,49,97236.0,Male,Bangalore,14,Support,50.73897650851571,False,2005
617,41,56509.0,Male,Chennai,12,Support,49.60427260165831,True,2015
618,40,62534.0,Female,Bangalore,16,Support,13.06726304132624,True,2024
619,49,112241.0,Other,Chennai,2,IT,29.09993895646631,True,2012
620,54,38787.0,Female,Pune,5,Finance,86.89591050208962,False,2013
621,29,68845.0,Male,Delhi,10,IT,90.4452811562494,False,2000
622,66,77932.0,Other,Bangalore,16,Finance,0.0747708370531063,False,2012
623,30,112124.0,Male,Mumbai,1,Support,59.41363914775513,True,2019
-1,40,111659.0,Male,Delhi,14,Support,71.93006090251136,False,2009
625,42,53062.0,Male,Mumbai,4,Marketing,61.87469824576063,True,2023
626,52,95713.0,Male,Delhi,19,Finance,8.167976486635398,True,2009
-1,58,68540.5,Male,Mumbai,5,Support,21.772489879890223,True,2008
628,47,115756.0,Female,Chennai,5,HR,25.034026738138603,True,2012
629,34,80461.0,Male,Bangalore,17,Marketing,83.17246313050897,True,2002
630,66,95418.0,Female,Bangalore,17,IT,46.31994363089205,False,2012
631,37,86672.0,Female,Delhi,3,Marketing,48.68282119412368,False,2019
632,65,54832.0,Female,Pune,16,HR,93.48930465545084,True,2001
633,42,51966.0,Other,Pune,13,Finance,63.70858888547155,False,2016
634,39,92545.0,Other,Mumbai,13,IT,89.86677015526638,False,2018
635,30,32987.0,Female,Mumbai,12,IT,49.60427260165831,True,2022
636,36,57311.0,Other,Chennai,6,Finance,14.943625851829424,True,2012
637,66,51575.0,Male,Delhi,11,Marketing,92.99355940740855,False,2012
638,53,68540.5,Male,Mumbai,14,Support,45.87051156675383,False,2000
639,44,21007.0,Female,Mumbai,18,Marketing,18.163142187882187,False,2001
640,58,90981.0,Male,Delhi,10,HR,30.239574030392223,False,2000
641,36,96242.0,Female,Chennai,10,Support,5.080258968894224,True,2023
642,29,67517.0,Female,Mumbai,11,Marketing,46.83005914563852,False,2004
643,26,49257.0,Male,Chennai,2,Finance,49.60427260165831,True,2023
644,24,107272.0,Other,Bangalore,16,HR,93.35804560066892,True,2002
645,45,62207.0,Male,Chennai,2,HR,93.26022075036435,True,2006
646,31,33281.0,Male,Pune,18,HR,12.523002562874677,True,2023
647,48,81246.0,Female,Pune,19,Support,38.205388251105695,False,2021
648,69,21435.0,Male,Chennai,3,IT,2.822875965070637,True,2012
649,36,118875.0,Female,Pune,2,Support,85.51653449714728,True,2022
650,64,111357.0,Female,Bangalore,15,Marketing,49.60427260165831,True,2017
651,33,46660.0,Other,Delhi,11,IT,63.11170278922348,True,2023
652,22,25084.0,Other,Pune,10,Marketing,71.48984380772886,False,2020
653,52,102197.0,Other,Pune,16,IT,42.98446697431554,True,2006
654,29,33507.0,Female,Chennai,6,Support,49.60427260165831,True,2000
-1,42,92595.0,Female,Bangalore,10,HR,96.22129101159447,False,2004
656,69,103807.0,Male,Delhi,17,Finance,96.44882250238544,True,2016
657,38,65539.0,Other,Chennai,0,HR,28.943636803002192,True,2007
658,53,27491.0,Female,Chennai,2,Support,47.962509674445805,False,2014
659,40,70192.0,Male,Bangalore,3,IT,97.28441586600223,True,2019
660,33,100395.0,Male,Delhi,12,HR,0.4868407655503226,True,2003
661,56,83888.0,Female,Bangalore,5,Support,41.26782483791492,True,2001
662,62,93609.0,Male,Delhi,13,Marketing,10.045754968096842,True,2004
663,59,29077.0,Male,Bangalore,4,Finance,50.91579655626026,False,2000
-1,56,40953.0,Other,Chennai,15,HR,2.466995454048715,True,2012
665,31,96919.0,Female,Chennai,14,IT,40.68984313906279,False,2004
666,48,87889.0,Female,Mumbai,14,Marketing,22.069907478533512,True,2005
667,22,43821.0,Other,Pune,3,Support,53.33083624587408,False,2001
668,52,57567.0,Male,Bangalore,7,Finance,99.59936491006997,False,2000
669,40,44860.0,Male,Mumbai,15,IT,80.05361051267477,False,2003
670,46,41195.0,Female,Pune,15,Support,84.56420916244214,True,2006
671,60,97475.0,Male,Bangalore,3,Support,63.526498735908085,True,2021
672,28,110874.0,Other,Delhi,12,HR,4.155984827225856,True,2000
673,35,107266.0,Other,Pune,12,HR,20.67976760441441,False,2012
674,64,41427.0,Female,Chennai,1,IT,92.5064556447055,True,2007
675,29,47083.0,Other,Mumbai,2,Support,36.61131179287512,True,2019
676,26,107046.0,Other,Pune,7,HR,10.363672648079556,True,2015
677,27,77372.0,Female,Pune,14,Finance,70.2405365866202,True,2020
678,61,64064.0,Other,Chennai,10,Finance,29.945772393425464,False,2012
679,34,27813.0,Other,Bangalore,8,Support,26.885691290417167,False,2022
680,55,51598.0,Other,Delhi,6,HR,99.79774555582604,True,2023
681,24,113106.0,Male,Chennai,12,IT,85.81389250266544,True,2022
682,63,47082.0,Female,Delhi,1,IT,40.793781836784106,True,2017
683,30,49241.0,Female,Bangalore,7,IT,98.02612078164992,False,2019
684,57,116214.0,Female,Pune,6,Finance,65.01132234192136,True,2009
685,59,68540.5,Male,Delhi,11,HR,74.20224518797602,False,2011
686,26,68540.5,Male,Mumbai,18,HR,3.151304308221159,False,2000
687,67,46029.0,Female,Mumbai,6,Finance,12.16052593480571,True,2009
-1,44,33025.0,Male,Chennai,9,IT,63.30851264962384,True,2008
689,44,34288.0,Female,Bangalore,15,IT,89.90239826494839,True,2002
690,22,109186.0,Male,Chennai,2,Support,62.374372608759565,False,2018
691,46,26540.0,Other,Chennai,9,Marketing,13.40248943189918,False,2008
692,54,117768.0,Other,Chennai,5,HR,11.576004624632464,True,2009
693,55,101958.0,Female,Mumbai,17,HR,84.41858958240816,False,2018
-1,44,88878.0,Male,Mumbai,17,HR,13.930233870791431,True,2015
695,25,61846.0,Male,Chennai,4,Marketing,52.02319605040254,True,2023
696,65,95932.0,Other,Mumbai,6,Support,3.711331996230227,False,2017
697,62,37482.0,Other,Bangalore,1,Marketing,8.066976739117738,False,2012
698,18,43411.0,Male,Chennai,10,HR,67.23482676428648,False,2002
-1,39,70975.0,Male,Mumbai,12,IT,68.91814104275167,False,2001
700,69,68540.5,Male,Delhi,4,HR,34.14694066084424,True,2000
701,34,98797.0,Male,Chennai,5,Finance,21.56097652430448,True,2017
702,24,72307.0,Male,Chennai,13,HR,81.3710270757308,True,2023
703,42,23093.0,Male,Bangalore,11,Finance,21.710322946989034,False,2008
704,62,68540.5,Female,Pune,3,Marketing,54.20270696663797,True,2012
705,21,42042.0,Male,Pune,5,IT,96.82088408629056,False,2001
706,53,72930.0,Other,Bangalore,9,Finance,14.78524378623838,False,2006
707,23,64413.0,Female,Bangalore,17,Marketing,94.08762674947089,False,2012
708,48,113623.0,Male,Bangalore,14,IT,18.289305306866865,True,2020
709,36,117883.0,Other,Pune,7,Finance,56.74432080232295,False,2018
710,61,53756.0,Female,Bangalore,8,HR,37.70077119587446,False,2024
711,56,73268.0,Other,Mumbai,4,HR,96.4928601501826,False,2014
712,44,59214.0,Male,Chennai,9,HR,27.35420290019369,True,2021
713,27,101871.0,Male,Chennai,19,Marketing,39.96580020857537,False,2010
714,43,48602.0,Male,Delhi,5,HR,98.28601178554204,False,2000
715,36,73331.0,Male,Delhi,15,Support,53.64703911884732,False,2020
716,56,68901.0,Female,Chennai,2,IT,50.26301156212535,False,2006
717,20,119986.0,Female,Mumbai,9,Marketing,25.77784882039913,False,2012
718,62,83416.0,Other,Pune,10,HR,70.13635603104414,False,2007
719,30,52196.0,Male,Pune,10,IT,1.4372951777777645,False,2009
720,67,25626.0,Other,Mumbai,16,Finance,4.951262970229353,True,2004
721,45,27424.0,Female,Pune,3,HR,59.935858713580274,True,2008
722,37,32857.0,Male,Bangalore,10,IT,34.16745738184541,True,2024
723,45,39982.0,Male,Chennai,16,Support,95.33163722009606,False,2024
724,25,96961.0,Female,Chennai,8,Finance,90.31906907227857,False,2000
725,58,21980.0,Female,Mumbai,18,Support,71.37062586767073,False,2001
726,44,68290.0,Female,Pune,10,IT,81.81455811278013,True,2018
727,18,46431.0,Female,Delhi,5,Support,66.73318496676933,True,2013
728,20,104976.0,Female,Delhi,2,IT,12.558210271016067,True,2019
729,30,102711.0,Male,Pune,0,IT,76.55433696892027,False,2009
730,45,46385.0,Female,Delhi,19,Support,21.01919687188464,False,2008
731,66,58158.0,Male,Mumbai,15,IT,32.344285510019674,False,2009
732,42,43019.0,Male,Mumbai,10,HR,49.60427260165831,False,2005
733,50,38639.0,Female,Pune,12,IT,53.65256083934482,True,2016
734,55,105530.0,Female,Delhi,9,Marketing,85.99407141834092,False,2024
-1,23,119911.0,Male,Mumbai,2,IT,21.30353198432642,True,2005
736,61,41563.0,Female,Mumbai,8,Marketing,60.77784386068872,True,2003
737,62,59341.0,Female,Mumbai,11,IT,8.379097254826162,False,2019
-1,49,25776.0,Female,Bangalore,13,IT,64.30609935400297,True,2002
739,62,56444.0,Other,Mumbai,0,Support,76.25340377755347,True,2022
740,64,88916.0,Male,Pune,17,HR,58.49308939787217,True,2018
741,38,28711.0,Other,Chennai,16,HR,26.623150149881024,True,2017
742,33,94318.0,Female,Mumbai,8,Finance,3.134266885886672,False,2023
-1,44,102970.0,Other,Mumbai,8,Support,11.944888396428578,False,2003
744,28,105553.0,Female,Mumbai,9,Support,62.23029790740262,True,2007
745,54,68540.5,Other,Mumbai,18,HR,93.44202168425136,False,2016
746,53,59110.0,Female,Pune,14,Support,20.65344039720064,True,2004
747,52,81788.0,Other,Bangalore,4,HR,73.50261491050988,False,2012
748,36,102879.0,Other,Mumbai,14,Support,86.64510632490415,False,2024
749,37,58827.0,Other,Mumbai,19,HR,52.08821784475111,True,2000
750,35,25655.0,Male,Delhi,1,HR,66.92657958436577,False,2012
751,64,64859.0,Other,Pune,12,HR,81.50153166761481,False,2003
752,58,73625.0,Male,Mumbai,15,Marketing,26.06751577405936,True,2021
753,66,68540.5,Female,Delhi,14,Support,29.6895674268043,False,2012
754,31,35251.0,Other,Chennai,9,Support,0.062751662845617,True,2013
-1,32,20526.0,Female,Mumbai,13,HR,96.30941308978024,True,2002
756,48,88760.0,Female,Mumbai,9,IT,91.75448945963448,False,2004
757,18,67837.0,Other,Delhi,13,IT,76.45682637594304,True,2012
758,20,31536.0,Male,Pune,8,IT,7.907602097664812,False,2000
759,33,48541.0,Other,Mumbai,13,Support,44.750288969950816,True,2022
760,40,68540.5,Male,Chennai,2,Marketing,10.189175397155282,True,2011
761,28,71027.0,Female,Mumbai,19,HR,1.5920267262798604,False,2010
762,29,54531.0,Other,Chennai,15,Finance,61.61829652125973,False,2023
763,27,28712.0,Male,Bangalore,1,Marketing,96.08294170801884,False,2007
764,49,85455.0,Male,Bangalore,9,Finance,90.28680234321502,False,2024
-1,33,94744.0,Female,Chennai,2,Marketing,69.67548149354043,True,2005
766,25,25109.0,Female,Pune,10,IT,9.664058416487142,False,2021
767,55,69268.0,Male,Mumbai,10,Support,27.41640376723001,True,2012
768,29,74615.0,Other,Mumbai,12,Finance,32.005672688529096,True,2018
769,41,102503.0,Female,Bangalore,6,Marketing,76.31500577455613,True,2019
770,45,49759.0,Male,Chennai,16,Support,80.22491792351141,True,2019
771,44,105708.0,Female,Mumbai,1,Finance,38.51061229899205,True,2023
772,44,80112.0,Other,Mumbai,11,HR,41.78839966176097,True,2013
773,53,46589.0,Male,Pune,9,Marketing,4.450903927617134,False,2000
774,43,50015.0,Female,Delhi,17,HR,28.9136718418761,True,2009
775,25,49009.0,Other,Bangalore,10,HR,45.12851771776399,True,2015
776,67,103309.0,Female,Mumbai,15,HR,11.69830463852576,True,2003
777,45,82046.0,Other,Delhi,16,HR,45.326746075502136,False,2010
