id,age,salary,gender,city,experience_years,department,score,is_active,joining_year
334.0,53.0,35048.0,Female,Chennai,18.0,Support,,False,2023.0
,50.0,55111.0,Male,Pune,12.0,IT,66.69359852039067,True,2005.0
336.0,21.0,57904.0,Other,,13.0,Finance,10.252919822780138,False,2024.0
337.0,50.0,74912.0,Other,Chennai,,IT,1.1917982978242092,True,2000.0
338.0,31.0,54008.0,Female,Mumbai,6.0,Support,13.969237260293866,True,2024.0
339.0,38.0,20060.0,Other,Bangalore,7.0,Finance,71.57359264107953,True,2000.0
340.0,65.0,94666.0,Female,Pune,12.0,Finance,97.2793701656444,True,2009.0
341.0,37.0,103559.0,Male,Mumbai,5.0,Support,98.30646996148205,False,2009.0
342.0,25.0,75337.0,Other,Bangalore,5.0,Support,49.39791491401879,False,2002.0
343.0,24.0,33350.0,Male,Mumbai,2.0,HR,86.93523009923474,False,2016.0
344.0,20.0,44354.0,,Mumbai,2.0,Support,73.6826455751504,False,2018.0
345.0,34.0,65186.0,Male,Chennai,12.0,,50.104023698460345,,2010.0
346.0,50.0,48145.0,Other,Bangalore,1.0,Support,57.276053295508675,True,2017.0
347.0,65.0,54020.0,Male,Pune,15.0,Marketing,13.722714661687107,True,
348.0,29.0,106123.0,Male,Pune,5.0,Support,93.7661460616592,True,
349.0,68.0,95186.0,Other,,7.0,HR,35.19297707317768,False,2023.0
350.0,39.0,105469.0,Male,Chennai,7.0,Marketing,,True,2016.0
,39.0,40581.0,Male,Delhi,5.0,IT,67.16602309978987,False,2013.0
352.0,63.0,108929.0,Male,Mumbai,13.0,Marketing,33.39024715265539,True,2003.0
353.0,47.0,43051.0,Other,Chennai,2.0,HR,,True,2016.0
354.0,55.0,71474.0,Other,Bangalore,,Marketing,63.10493932702206,True,2016.0
355.0,55.0,111748.0,,Mumbai,2.0,Support,2.498408228184945,True,2011.0
356.0,62.0,89626.0,Male,Pune,11.0,Support,72.07251120266788,False,2019.0
357.0,68.0,26960.0,Other,Delhi,16.0,HR,51.402336987650976,False,2017.0
358.0,25.0,55772.0,,Pune,,Finance,60.57537305209344,False,2002.0
359.0,,41520.0,Male,,19.0,,63.188015924688514,False,2010.0
360.0,44.0,,Male,Mumbai,8.0,IT,52.70501564925637,True,2024.0
361.0,51.0,56408.0,Male,Bangalore,19.0,HR,58.253377744073596,True,2017.0
362.0,38.0,114006.0,Female,Mumbai,6.0,Marketing,68.37882008898745,False,2003.0
363.0,,77134.0,Other,Chennai,3.0,Marketing,75.31188471796742,,2016.0
364.0,50.0,40491.0,Female,Delhi,12.0,IT,72.74523912861206,True,2017.0
365.0,45.0,21341.0,,Chennai,12.0,Support,86.96164577322617,True,2004.0
366.0,64.0,64623.0,Other,Chennai,9.0,HR,18.944343316740277,False,2013.0
367.0,50.0,110327.0,Other,Bangalore,17.0,IT,40.114796949179755,False,2009.0
368.0,22.0,20338.0,Other,Delhi,16.0,Support,94.7796066014457,False,2014.0
369.0,65.0,,Other,Mumbai,19.0,HR,39.65905743863297,True,2000.0
370.0,36.0,32254.0,Other,Mumbai,19.0,Marketing,12.487007690592266,False,2015.0
371.0,21.0,71860.0,Other,,12.0,HR,52.54451263621795,False,2010.0
372.0,52.0,31344.0,Female,Mumbai,16.0,Finance,10.949097255446215,False,
373.0,66.0,21750.0,Male,Bangalore,3.0,HR,20.28532387278652,False,
,34.0,74756.0,Male,Chennai,0.0,,99.83187565709567,False,2005.0
375.0,61.0,87957.0,Female,Chennai,0.0,HR,54.1362638396132,True,2023.0
376.0,45.0,78053.0,Female,Chennai,14.0,Finance,28.405838904042902,False,2021.0
377.0,47.0,90855.0,Female,Delhi,12.0,Marketing,99.4774954573906,True,2015.0
378.0,46.0,35896.0,Female,Mumbai,16.0,Support,,False,2001.0
379.0,63.0,75761.0,Other,Bangalore,7.0,,44.073904108426355,False,2000.0
380.0,23.0,82552.0,Male,Delhi,17.0,Finance,26.04031087879084,False,2023.0
381.0,52.0,97454.0,Other,Pune,12.0,Marketing,83.839963809219,True,2023.0
382.0,58.0,110600.0,,Bangalore,13.0,Finance,71.56207169717858,True,
383.0,54.0,47935.0,Male,Bangalore,7.0,IT,68.69414350035103,True,2021.0
,41.0,,Female,,,Marketing,89.31137413224725,False,2011.0
385.0,46.0,,Other,Chennai,14.0,IT,68.94171338713247,False,2016.0
386.0,66.0,90342.0,Female,Bangalore,12.0,Marketing,28.379794304154913,True,2024.0
387.0,63.0,32182.0,Other,Mumbai,6.0,Finance,69.38631618757323,True,2014.0
388.0,48.0,107833.0,Male,Bangalore,4.0,IT,30.581351128366396,False,2018.0
389.0,52.0,76276.0,Female,,16.0,Finance,75.92389796569951,True,2021.0
390.0,50.0,39541.0,Female,Bangalore,15.0,Marketing,61.9747854491566,False,2009.0
391.0,69.0,114457.0,Male,Pune,1.0,Finance,7.741155198475058,True,2011.0
392.0,38.0,102310.0,Male,Pune,17.0,IT,51.283536243514206,True,2013.0
393.0,,64813.0,Male,Chennai,16.0,IT,34.330096919574096,True,2008.0
394.0,40.0,57198.0,Female,Mumbai,,Finance,32.85706327322943,False,2012.0
395.0,50.0,28820.0,,Mumbai,12.0,HR,60.225630237725724,False,2002.0
396.0,20.0,44070.0,Female,Delhi,17.0,Marketing,32.23248244694249,True,2020.0
397.0,35.0,89768.0,,Chennai,13.0,Marketing,77.68937482048727,False,2013.0
398.0,42.0,31122.0,Female,Bangalore,17.0,Finance,7.079143601117444,False,2020.0
399.0,59.0,100559.0,Female,Chennai,12.0,HR,66.03882523958255,False,
400.0,48.0,93543.0,Male,Delhi,10.0,,80.91948036567412,False,2015.0
401.0,20.0,103441.0,Other,Chennai,,Support,67.283168992043,True,2006.0
402.0,57.0,61786.0,Female,Chennai,16.0,Support,49.72291950199958,False,2003.0
403.0,63.0,114934.0,Female,Delhi,7.0,Finance,95.03070137361811,False,2019.0
404.0,41.0,119804.0,Male,Mumbai,18.0,HR,29.99384897980636,True,2022.0
405.0,67.0,26737.0,Male,Bangalore,19.0,HR,1.9167887524977778,False,2024.0
406.0,49.0,56062.0,Other,Delhi,14.0,Marketing,43.198937146344086,False,2010.0
407.0,64.0,74237.0,Female,Pune,8.0,IT,3.301193590032725,False,2015.0
408.0,,71571.0,,Mumbai,19.0,HR,95.39367525264088,True,2019.0
409.0,40.0,45510.0,Female,Pune,9.0,,20.99180457480515,True,2003.0
410.0,19.0,39426.0,Other,Mumbai,11.0,IT,78.89270239488795,False,2021.0
411.0,44.0,57265.0,Male,Bangalore,19.0,IT,77.45720831743648,False,2021.0
412.0,59.0,37850.0,Female,Bangalore,0.0,Finance,21.772889968293352,True,2022.0
413.0,19.0,,Other,Chennai,19.0,HR,,True,2016.0
414.0,43.0,107312.0,Male,Pune,8.0,Finance,4.807896848645021,True,2012.0
415.0,34.0,109613.0,Male,Mumbai,14.0,HR,48.35745857038675,False,2010.0
416.0,57.0,94910.0,Other,Bangalore,0.0,Marketing,1.4647127272486737,False,2002.0
417.0,50.0,72375.0,Female,Delhi,11.0,Finance,92.11438801808418,True,2008.0
418.0,26.0,,Female,Bangalore,2.0,Finance,97.60860241995717,False,2005.0
419.0,60.0,116443.0,Male,Delhi,10.0,Support,22.228276663858527,False,
420.0,65.0,77132.0,Female,Mumbai,1.0,,20.810603459637278,False,2020.0
421.0,56.0,98945.0,Female,Bangalore,,HR,75.37201765621296,False,2010.0
422.0,46.0,102050.0,Female,Bangalore,8.0,Support,,False,
423.0,59.0,115402.0,,Mumbai,14.0,Finance,89.5076559161845,False,
424.0,43.0,22983.0,Other,Bangalore,11.0,Finance,57.39291361229822,False,2004.0
425.0,52.0,117241.0,Female,Delhi,0.0,Marketing,35.077762301031214,True,
426.0,67.0,40662.0,Male,Bangalore,12.0,Finance,83.26937463494201,True,2016.0
427.0,42.0,,Male,Pune,13.0,IT,49.34067004133952,True,2002.0
428.0,41.0,98187.0,Other,Chennai,7.0,Support,91.16329137084756,True,2003.0
429.0,30.0,60998.0,Female,Delhi,7.0,IT,92.8014236729381,True,2015.0
430.0,24.0,76846.0,Female,Pune,,Support,16.542015212840933,True,2015.0
431.0,53.0,114071.0,Other,Mumbai,0.0,Marketing,0.23234061319302723,True,2020.0
432.0,62.0,26640.0,Other,Delhi,10.0,Finance,98.39309401424022,True,2024.0
433.0,37.0,64547.0,Male,Chennai,7.0,Finance,90.61375361274794,True,2003.0
434.0,18.0,,Male,Chennai,9.0,Finance,5.544523570384142,False,2018.0
435.0,25.0,35317.0,Other,Mumbai,18.0,Support,83.30342639410699,False,2016.0
436.0,63.0,27564.0,Female,Mumbai,10.0,Finance,45.78049325592066,True,2012.0
437.0,33.0,47345.0,Male,Delhi,6.0,IT,25.896160502497523,False,2021.0
438.0,31.0,,Male,Bangalore,10.0,Finance,87.87465236769299,False,2022.0
439.0,29.0,99273.0,Female,Mumbai,16.0,Marketing,19.666723239030727,True,
440.0,68.0,94859.0,Male,Bangalore,0.0,IT,94.7299999420067,True,2000.0
441.0,40.0,100765.0,Female,Pune,7.0,Finance,20.562148769934108,,2011.0
442.0,32.0,94038.0,Female,Chennai,5.0,Finance,61.36831877287435,False,2003.0
443.0,45.0,72393.0,Female,Bangalore,17.0,HR,22.308633452897485,False,2010.0
444.0,51.0,86081.0,Other,Chennai,5.0,Support,54.566866496863476,True,2004.0
445.0,,49430.0,Other,Bangalore,4.0,IT,68.39751299151413,False,2001.0
446.0,49.0,95532.0,Other,Pune,12.0,HR,19.022793082013756,False,2016.0
447.0,40.0,47788.0,Female,Mumbai,18.0,Marketing,52.08857827006792,False,2007.0
448.0,39.0,115505.0,Female,Pune,7.0,Support,46.9059744390119,True,
449.0,68.0,,Other,Mumbai,8.0,IT,7.103742140334123,False,2020.0
450.0,42.0,33919.0,Male,Mumbai,16.0,Finance,81.8307817675303,False,2008.0
451.0,39.0,89346.0,Female,Chennai,2.0,IT,33.56824006428417,False,2012.0
452.0,39.0,116122.0,Male,Pune,18.0,Finance,57.458219755187955,False,2010.0
453.0,66.0,59974.0,Male,,10.0,Support,51.47842349331344,False,2015.0
454.0,69.0,36371.0,Female,,16.0,Finance,51.326050457044225,False,2015.0
455.0,59.0,65084.0,,Chennai,18.0,Marketing,10.722239420848744,False,2001.0
456.0,23.0,49629.0,Male,Mumbai,1.0,Finance,42.34820092493328,True,2009.0
457.0,32.0,71184.0,Male,,7.0,Marketing,45.23667592065702,True,2011.0
458.0,60.0,81916.0,Other,,18.0,Support,73.36428403644484,False,2007.0
459.0,54.0,93972.0,Other,Delhi,,Support,84.00188319206985,True,2010.0
460.0,50.0,82187.0,Female,Bangalore,16.0,IT,,False,2009.0
461.0,25.0,32984.0,Other,Chennai,5.0,Marketing,8.678295406499048,False,2012.0
462.0,61.0,53039.0,Other,Bangalore,18.0,Marketing,23.684947059654625,False,2024.0
463.0,61.0,105431.0,Other,Bangalore,5.0,HR,16.493402685273107,True,2016.0
464.0,22.0,103691.0,Other,Delhi,1.0,HR,12.461506318912473,False,2006.0
465.0,56.0,78606.0,Male,Bangalore,5.0,HR,36.58992986178076,False,2023.0
466.0,21.0,30616.0,Female,Delhi,4.0,Finance,22.939350215438203,True,2002.0
467.0,23.0,70072.0,Other,Mumbai,18.0,HR,21.83031118115123,True,2019.0
468.0,62.0,44574.0,Male,Chennai,19.0,Marketing,5.469317457626765,False,2012.0
469.0,49.0,,Male,Bangalore,3.0,Finance,1.7670044795433881,True,2018.0
470.0,69.0,32676.0,Male,Delhi,16.0,Support,10.27682426497818,True,
471.0,47.0,30816.0,Other,Pune,10.0,IT,17.219747942363306,False,2008.0
472.0,64.0,52733.0,Other,,3.0,HR,43.098372884820314,False,2018.0
473.0,52.0,105680.0,Female,Mumbai,12.0,Support,51.05202612988447,False,2012.0
474.0,57.0,22050.0,Other,Mumbai,19.0,,14.059191817336558,True,2021.0
475.0,69.0,53933.0,Other,Pune,16.0,IT,,True,2007.0
476.0,33.0,44951.0,Male,Delhi,8.0,Support,34.17488423259273,True,2021.0
477.0,30.0,,Female,Bangalore,3.0,IT,18.342364349795602,False,2017.0
478.0,67.0,54801.0,Other,Delhi,13.0,HR,0.6840748148363551,True,2022.0
479.0,59.0,75619.0,Other,Mumbai,18.0,Marketing,46.70178665217417,True,2001.0
480.0,47.0,52913.0,Male,Delhi,,,68.56517492651993,,2017.0
481.0,36.0,60600.0,Male,Mumbai,13.0,Support,22.627733414380703,False,2017.0
482.0,34.0,77775.0,Other,,7.0,HR,13.180682989667936,False,2010.0
483.0,36.0,110816.0,Female,Pune,0.0,HR,88.70427444469618,True,2000.0
484.0,45.0,110093.0,Female,Chennai,9.0,Support,27.502477248779776,False,2013.0
485.0,43.0,55400.0,Male,Pune,17.0,Support,22.361261979266477,True,2015.0
486.0,54.0,24494.0,Male,Pune,15.0,IT,85.70969396099159,True,2010.0
487.0,43.0,100688.0,Other,Chennai,7.0,Finance,81.71070991667612,False,2000.0
488.0,40.0,109431.0,Male,Chennai,0.0,HR,44.83464705246336,False,2006.0
489.0,26.0,94691.0,Other,Bangalore,11.0,IT,48.92388614277745,False,2015.0
490.0,29.0,117419.0,Female,Bangalore,7.0,Support,21.774870483402196,False,
491.0,18.0,63001.0,,Pune,15.0,IT,7.830167047955749,False,2014.0
492.0,18.0,87364.0,Other,Pune,17.0,Support,57.34318253556611,True,2013.0
493.0,64.0,65028.0,Male,Mumbai,3.0,Marketing,9.834492159021313,,2020.0
494.0,51.0,117659.0,Female,Mumbai,5.0,Support,44.927454695664984,True,2010.0
495.0,49.0,57573.0,Male,Bangalore,11.0,Support,94.04971985130108,False,2015.0
496.0,65.0,20806.0,Female,Bangalore,8.0,Support,95.28343891705843,,2018.0
497.0,42.0,76638.0,,Mumbai,14.0,Finance,23.93322865473586,False,2016.0
498.0,57.0,49757.0,Other,,15.0,Support,62.41134200456544,False,2005.0
499.0,62.0,,Other,,11.0,HR,47.40762641078577,True,2010.0
500.0,18.0,100097.0,Female,Delhi,13.0,HR,87.5685127586106,True,2016.0
501.0,33.0,68280.0,Male,Mumbai,12.0,IT,27.143086427605322,False,2008.0
502.0,56.0,44262.0,Male,Delhi,1.0,Finance,0.3702406832416849,True,2017.0
503.0,,100435.0,Male,Chennai,2.0,IT,16.25612059314151,False,2016.0
,39.0,82211.0,Female,Bangalore,9.0,HR,34.952280116939804,True,2011.0
505.0,46.0,74842.0,Female,Bangalore,8.0,HR,31.57211297704886,True,2022.0
506.0,20.0,76979.0,Female,Mumbai,19.0,Marketing,79.1362919122886,True,
507.0,29.0,101470.0,Female,,7.0,,68.05606661388379,True,2021.0
508.0,,58197.0,Female,Mumbai,9.0,HR,29.955631961489726,True,2004.0
509.0,33.0,61844.0,Male,Delhi,18.0,IT,45.774381716621335,False,2010.0
510.0,68.0,84754.0,Female,Pune,2.0,IT,9.555910395833521,True,2003.0
511.0,54.0,54157.0,Female,Delhi,4.0,Support,89.81464448201008,True,2003.0
512.0,39.0,97129.0,Male,Chennai,2.0,Support,93.54248244485342,True,2002.0
513.0,46.0,60042.0,Female,Delhi,15.0,Marketing,97.98035353809381,False,2023.0
514.0,31.0,81665.0,Male,Chennai,16.0,Finance,86.85528307858377,False,2022.0
515.0,45.0,102856.0,Male,Chennai,14.0,IT,17.39608876962255,False,2024.0
516.0,22.0,47376.0,Other,Delhi,2.0,Support,4.6196483201628835,False,2016.0
517.0,64.0,75554.0,,Delhi,11.0,IT,57.9596727412674,False,2006.0
518.0,66.0,34199.0,Other,Chennai,8.0,Support,91.26050268831104,True,2003.0
519.0,47.0,101412.0,Other,Pune,11.0,HR,17.735136165974286,True,2022.0
520.0,63.0,70948.0,Female,Chennai,14.0,IT,0.704291462414186,True,2012.0
521.0,69.0,93781.0,Other,,1.0,HR,,False,2011.0
522.0,22.0,92750.0,Male,Chennai,17.0,IT,7.6795684286734005,False,2000.0
,29.0,86262.0,Female,Pune,19.0,Finance,41.37060319100304,True,2020.0
524.0,33.0,66600.0,Other,Bangalore,11.0,,67.8887337188785,False,2018.0
525.0,43.0,96898.0,Male,Mumbai,3.0,HR,23.679758545618014,False,2020.0
526.0,43.0,82483.0,Female,Mumbai,15.0,Support,8.39625634467267,False,2019.0
527.0,65.0,38297.0,Female,Pune,15.0,Finance,77.00212284558286,True,2017.0
528.0,38.0,50448.0,Other,Chennai,0.0,IT,63.017508488704145,True,2010.0
529.0,56.0,46172.0,Female,Delhi,1.0,HR,98.84904844868048,False,2019.0
530.0,53.0,62874.0,Male,Pune,2.0,IT,34.43080333199593,False,2002.0
531.0,50.0,27657.0,Female,Bangalore,,IT,6.17623862901997,False,2016.0
532.0,47.0,104386.0,Male,Bangalore,16.0,IT,73.43500353352958,False,2011.0
533.0,54.0,45425.0,Female,Mumbai,19.0,Marketing,52.17334188532456,True,2009.0
534.0,40.0,46685.0,Other,Bangalore,0.0,Marketing,,False,2007.0
535.0,27.0,44578.0,Male,Pune,19.0,Support,78.17289890047594,True,2014.0
536.0,22.0,,Female,Bangalore,5.0,HR,20.375548584994373,True,2004.0
537.0,53.0,,Female,Pune,14.0,Finance,26.06616548329366,True,2003.0
538.0,51.0,81413.0,Female,Delhi,13.0,Finance,9.252855436671915,False,2020.0
539.0,69.0,74028.0,Male,Mumbai,19.0,Finance,39.94322790308544,True,2019.0
540.0,48.0,27287.0,Male,Bangalore,14.0,IT,41.89292239374189,True,2018.0
541.0,27.0,53660.0,Male,Pune,13.0,,51.456179034829844,False,2020.0
542.0,36.0,95758.0,Other,Chennai,4.0,HR,70.89642671237775,False,2003.0
543.0,,80504.0,Other,Mumbai,5.0,,90.61009286804259,False,2014.0
544.0,18.0,79720.0,Male,Delhi,16.0,Marketing,13.773409888780863,True,2016.0
545.0,22.0,54701.0,Female,Pune,10.0,Marketing,5.434809834865706,False,2011.0
546.0,62.0,103300.0,Other,Delhi,15.0,HR,1.8531233594333285,True,2002.0
547.0,21.0,37674.0,Male,Delhi,11.0,HR,14.362137806881625,True,2009.0
548.0,33.0,103560.0,Female,Bangalore,14.0,HR,65.79494857816259,False,2014.0
,,43874.0,Other,Bangalore,3.0,IT,72.74770779964966,True,2009.0
550.0,33.0,63642.0,Female,Pune,17.0,Support,78.65057135281222,True,2023.0
,19.0,117820.0,Female,Chennai,,HR,24.370821190434267,True,2022.0
552.0,,85160.0,Female,Pune,,Support,30.58948132615199,True,
553.0,45.0,37602.0,Female,Chennai,2.0,IT,48.313464556549945,False,2000.0
554.0,49.0,108801.0,Other,Delhi,7.0,Support,6.3183096860226495,True,2002.0
555.0,44.0,45931.0,Other,Mumbai,17.0,Finance,61.114152321124614,False,2020.0
,37.0,114377.0,Other,Pune,9.0,Support,98.37350336757578,True,2011.0
557.0,41.0,49192.0,Male,Pune,19.0,HR,36.08063113780025,True,2000.0
558.0,29.0,66542.0,Other,Chennai,16.0,IT,75.2847475091384,False,2002.0
559.0,67.0,62520.0,Female,Delhi,7.0,HR,50.0033915569608,True,2002.0
560.0,52.0,84772.0,Other,Delhi,10.0,Finance,12.781184436038274,True,2004.0
561.0,50.0,78762.0,Female,Chennai,4.0,HR,58.223744880258636,True,2018.0
562.0,50.0,70106.0,Male,Delhi,12.0,HR,29.987426844406496,True,2024.0
563.0,68.0,101121.0,Female,Bangalore,4.0,HR,3.4403208453458234,True,2000.0
,60.0,45559.0,Female,Mumbai,,Marketing,63.49297301177438,True,2003.0
565.0,54.0,53742.0,Female,Pune,5.0,Finance,85.89323493247277,False,2003.0
566.0,29.0,89669.0,Male,Mumbai,4.0,HR,34.47697668998742,False,2016.0
567.0,20.0,100199.0,Other,Pune,8.0,HR,39.02955472127705,False,2013.0
568.0,18.0,41754.0,Other,,15.0,HR,89.10216829672115,True,2017.0
569.0,50.0,23972.0,,Delhi,1.0,IT,81.36088133673559,,2000.0
570.0,57.0,90831.0,Female,Chennai,,Marketing,71.49528235517771,True,2021.0
571.0,27.0,61873.0,Other,Bangalore,7.0,IT,24.879706375314793,False,2015.0
572.0,60.0,114661.0,Male,Mumbai,18.0,Marketing,91.02166549666445,True,2002.0
573.0,61.0,29903.0,Other,Chennai,,HR,15.441575753921299,False,2022.0
,46.0,23020.0,Male,Delhi,11.0,Finance,62.67705194172218,True,2020.0
575.0,30.0,61755.0,Female,Bangalore,11.0,Support,2.88011805465187,True,2008.0
576.0,29.0,105956.0,Other,,6.0,Support,64.37198063249458,True,2022.0
577.0,48.0,106988.0,Male,Bangalore,12.0,HR,27.714435187335983,False,2003.0
578.0,63.0,65648.0,Other,Bangalore,7.0,IT,44.967697718372,True,2020.0
579.0,19.0,29516.0,Other,Delhi,8.0,Finance,,False,2004.0
580.0,68.0,22396.0,Other,Pune,6.0,Marketing,17.27567562462099,True,2010.0
581.0,67.0,104082.0,Other,Chennai,14.0,HR,62.198079009387406,True,2020.0
582.0,52.0,39129.0,Male,Delhi,1.0,Finance,88.19755551406074,False,2008.0
583.0,40.0,21591.0,Female,Bangalore,19.0,,95.90842422824034,True,2002.0
584.0,34.0,31303.0,Male,,11.0,Marketing,19.234636315391505,True,2005.0
585.0,43.0,50561.0,Male,Pune,0.0,Finance,71.73727740629734,True,2023.0
586.0,25.0,91719.0,Male,Chennai,7.0,IT,66.43393666056822,True,2010.0
587.0,46.0,112108.0,,Pune,4.0,IT,34.33777895745725,False,
588.0,43.0,119616.0,Other,Mumbai,14.0,IT,1.9099199353725838,False,2014.0
589.0,27.0,106231.0,Other,Chennai,0.0,Finance,68.97912473128662,True,2022.0
590.0,43.0,27314.0,Other,Pune,0.0,IT,94.54948605595001,True,2002.0
591.0,51.0,39623.0,Female,Bangalore,9.0,Marketing,63.21201219156514,False,2000.0
592.0,68.0,87675.0,Other,Chennai,9.0,Finance,43.52927241876341,True,2019.0
593.0,58.0,116826.0,Female,Chennai,14.0,Support,52.515389411162836,False,2021.0
594.0,24.0,85082.0,,Delhi,,Finance,,True,2018.0
595.0,21.0,103624.0,,Bangalore,,Marketing,75.05441637537376,False,2013.0
,67.0,53130.0,Male,Mumbai,2.0,Support,74.64198300098491,False,2016.0
597.0,62.0,71756.0,Female,Pune,12.0,Finance,14.551730038742495,False,2021.0
598.0,28.0,,Male,Delhi,15.0,IT,87.7978382499659,False,2013.0
599.0,46.0,46292.0,Male,Pune,7.0,HR,26.918973947330528,True,2016.0
600.0,53.0,106206.0,Male,Mumbai,14.0,HR,98.22560609366148,True,2024.0
601.0,42.0,89274.0,Female,Mumbai,16.0,IT,38.290301403724584,False,2013.0
602.0,38.0,22469.0,Female,Chennai,16.0,HR,17.788405873449964,False,2011.0
603.0,53.0,,Other,Mumbai,12.0,HR,35.17201113456523,False,2015.0
604.0,27.0,42534.0,Male,Pune,16.0,IT,44.01803286971931,False,2000.0
605.0,54.0,83620.0,Other,Bangalore,5.0,IT,6.930777303829483,True,2012.0
606.0,26.0,68874.0,Male,Bangalore,16.0,Finance,57.82183812232895,False,2005.0
607.0,41.0,,Female,Chennai,,Finance,,False,2016.0
,52.0,94553.0,Female,Pune,13.0,IT,73.89304553494722,False,2011.0
609.0,66.0,88344.0,,Pune,12.0,Marketing,2.9169892290743293,False,2022.0
,52.0,69138.0,Male,Mumbai,5.0,HR,54.123821443383015,False,2018.0
611.0,65.0,74302.0,Female,Pune,2.0,Finance,5.290743327066439,False,2005.0
612.0,53.0,67638.0,Male,Delhi,13.0,HR,70.11442199666534,False,2006.0
613.0,35.0,98249.0,Other,Mumbai,13.0,Support,5.572798570098447,True,2000.0
614.0,66.0,22719.0,Male,Delhi,14.0,IT,91.17278483416327,False,2000.0
615.0,56.0,42890.0,Other,Chennai,7.0,Marketing,70.20825668844965,False,2004.0
616.0,49.0,97236.0,,Bangalore,14.0,Support,50.73897650851571,False,2005.0
617.0,41.0,56509.0,,Chennai,12.0,Support,,True,2015.0
618.0,40.0,62534.0,Female,Bangalore,16.0,Support,13.067263041326239,,2024.0
619.0,49.0,112241.0,Other,Chennai,2.0,IT,29.09993895646631,,
620.0,54.0,38787.0,Female,Pune,5.0,Finance,86.89591050208962,False,2013.0
621.0,29.0,68845.0,,Delhi,,IT,90.4452811562494,False,2000.0
622.0,66.0,77932.0,Other,Bangalore,16.0,Finance,0.07477083705310639,False,2012.0
623.0,30.0,112124.0,Male,Mumbai,1.0,Support,59.41363914775513,True,2019.0
,40.0,111659.0,Male,Delhi,14.0,Support,71.93006090251136,False,2009.0
625.0,42.0,53062.0,Male,Mumbai,4.0,Marketing,61.87469824576063,True,2023.0
626.0,52.0,95713.0,Male,Delhi,19.0,Finance,8.167976486635398,True,2009.0
,58.0,,Male,,5.0,Support,21.772489879890223,,2008.0
628.0,47.0,115756.0,Female,Chennai,5.0,HR,25.034026738138603,True,2012.0
629.0,34.0,80461.0,Male,Bangalore,17.0,Marketing,83.17246313050897,True,2002.0
630.0,66.0,95418.0,Female,Bangalore,17.0,IT,46.31994363089205,False,
631.0,37.0,86672.0,Female,Delhi,3.0,Marketing,48.68282119412368,False,2019.0
632.0,65.0,54832.0,Female,Pune,16.0,HR,93.48930465545085,True,2001.0
633.0,42.0,51966.0,Other,Pune,13.0,Finance,63.70858888547155,False,2016.0
634.0,39.0,92545.0,Other,Mumbai,13.0,IT,89.86677015526638,False,2018.0
635.0,30.0,32987.0,Female,Mumbai,12.0,IT,,True,2022.0
636.0,36.0,57311.0,Other,Chennai,6.0,Finance,14.943625851829424,,2012.0
637.0,66.0,51575.0,Male,Delhi,11.0,Marketing,92.99355940740857,False,2012.0
638.0,53.0,,Male,Mumbai,14.0,Support,45.87051156675383,False,2000.0
639.0,,21007.0,Female,Mumbai,18.0,Marketing,18.163142187882187,False,2001.0
640.0,58.0,90981.0,Male,Delhi,10.0,HR,30.239574030392223,False,2000.0
641.0,36.0,96242.0,Female,Chennai,,Support,5.080258968894224,,2023.0
642.0,29.0,67517.0,Female,Mumbai,11.0,Marketing,46.830059145638515,False,2004.0
643.0,26.0,49257.0,Male,Chennai,2.0,Finance,,True,2023.0
644.0,24.0,107272.0,Other,Bangalore,16.0,HR,93.35804560066893,True,2002.0
645.0,45.0,62207.0,Male,Chennai,2.0,HR,93.26022075036437,,2006.0
646.0,31.0,33281.0,Male,Pune,18.0,HR,12.523002562874675,,2023.0
647.0,48.0,81246.0,Female,Pune,19.0,Support,38.205388251105695,False,2021.0
648.0,69.0,21435.0,,Chennai,3.0,IT,2.822875965070637,True,2012.0
649.0,36.0,118875.0,Female,Pune,2.0,Support,85.51653449714728,,2022.0
650.0,64.0,111357.0,Female,Bangalore,15.0,Marketing,,True,2017.0
651.0,33.0,46660.0,Other,Delhi,11.0,IT,63.11170278922348,True,2023.0
652.0,22.0,25084.0,Other,Pune,,Marketing,71.48984380772886,False,2020.0
653.0,52.0,102197.0,Other,Pune,16.0,IT,42.98446697431554,True,2006.0
654.0,29.0,33507.0,Female,Chennai,6.0,Support,,True,2000.0
,42.0,92595.0,Female,Bangalore,10.0,HR,96.22129101159447,False,2004.0
656.0,69.0,103807.0,,Delhi,17.0,Finance,96.44882250238543,True,2016.0
657.0,38.0,65539.0,Other,Chennai,0.0,HR,28.943636803002192,True,2007.0
658.0,53.0,27491.0,Female,Chennai,2.0,Support,47.962509674445805,False,2014.0
659.0,40.0,70192.0,Male,Bangalore,3.0,IT,97.28441586600223,True,2019.0
660.0,33.0,100395.0,Male,Delhi,12.0,HR,0.48684076555032263,True,2003.0
661.0,56.0,83888.0,Female,Bangalore,5.0,Support,41.26782483791492,True,2001.0
662.0,62.0,93609.0,,Delhi,13.0,Marketing,10.045754968096842,True,2004.0
663.0,59.0,29077.0,Male,Bangalore,4.0,Finance,50.91579655626026,False,2000.0
,56.0,40953.0,Other,Chennai,15.0,HR,2.466995454048715,True,
665.0,31.0,96919.0,Female,Chennai,14.0,IT,40.68984313906279,False,2004.0
666.0,48.0,87889.0,Female,Mumbai,14.0,Marketing,22.069907478533512,True,2005.0
