Age,Pclass,Fare,Survived
2.7311529732257074,3,331.5004,0
30.944198345259768,1,429.0093,1
64.52907963372684,2,42.4441,1
14.563818708730516,3,234.1012,0
,3,494.6818,0
2.5908900669938966,3,385.9521,0
18.543993784772326,3,481.2273,0
,3,390.919,1
18.351159358970953,3,438.0666,0
21.00851829829449,1,354.7322,0
72.19148282878812,1,381.4485,1
62.610168122752285,3,263.9731,0
11.507774113678973,1,462.4977,0
,2,413.3943,0
37.19676405229352,3,422.7231,0
59.337487530854794,3,338.1395,0
66.28092406506475,3,155.7671,0
15.23253317087692,2,22.6367,1
70.06357945012888,1,468.1493,0
53.29554663871562,2,295.1296,1
78.81418283512913,3,152.5808,1
74.82044611763563,2,78.8219,1
,3,415.614,1
10.530233816947463,3,419.0775,0
57.46550883907172,3,408.1814,0
50.958914621942604,2,324.3159,0
,3,186.1776,0
10.646683206792117,3,155.5148,1
19.345750581206108,3,9.2346,1
34.11544719626759,3,417.6357,1
44.01525976920534,2,48.2792,0
42.10430837139967,3,317.2237,1
,2,254.5171,0
46.866479671965436,1,265.7112,1
,1,463.7229,0
,3,20.6494,1
46.632908593209386,3,387.8292,1
79.75306589582983,1,30.7659,0
52.25102199770643,3,23.886,1
2.891754956368196,2,217.7598,1
65.69067237111724,3,36.2222,0
13.791917523944882,2,395.6263,1
75.99257539340374,1,267.1337,1
39.52569842107989,3,19.3742,1
,2,25.0478,1
44.32511387649145,3,308.2709,0
7.072103946816918,1,404.0253,0
11.931355982923971,3,221.7108,1
75.32953339517714,1,279.5174,0
76.57255506559318,3,400.9156,1
9.81584699662255,3,307.2006,0
65.98653116258059,1,116.2563,1
24.485689138224792,3,308.4608,1
30.40119488316355,1,315.9983,0
70.31068579749426,3,368.383,1
33.34355367354445,2,312.3327,1
12.04201775347687,3,484.7749,1
61.12089528449691,3,102.6577,1
22.747768862696955,3,475.7899,0
35.98105278695526,3,271.478,0
59.26900182552243,3,337.6183,0
32.874996553132966,3,54.2335,0
30.671053258555578,3,193.3851,1
8.063469182668502,3,385.8427,1
74.81002501923173,2,354.921,1
68.54738592797487,3,24.869,1
47.28331828782802,3,275.5642,0
31.06089907972167,3,48.6977,0
56.10024547187341,3,497.9489,0
71.00138138974344,1,449.1618,1
72.10147270600031,3,15.4349,1
39.175333994159374,2,430.0315,1
55.9077830798257,2,460.1177,1
,2,180.0064,0
12.13301377300625,3,361.1533,0
43.07676404994683,2,223.8414,0
77.04922475955608,1,329.3401,1
67.7448364726631,3,173.4571,0
28.69641714572116,1,164.6668,1
26.54635340712614,1,215.0948,0
73.66859369660808,2,77.056,0
,2,416.4138,1
19.76080598342834,3,177.6055,1
38.46292311593964,1,203.074,1
72.8605187354908,3,447.557,0
62.465658212172734,3,250.8288,0
34.506323032888496,2,274.4057,0
77.34697348344618,2,478.4666,0
25.65305952750963,3,443.9296,1
6.806243039071,3,88.886,0
30.11358115417713,1,239.2414,1
7.417141149727141,1,485.7916,0
36.65223492931114,3,189.3213,1
34.07691632288705,2,188.9287,1
15.148500206926343,2,101.54,0
45.509260794224474,3,61.5899,0
68.14678710975322,3,371.4509,1
11.631525101224511,2,386.1651,0
39.446846372551526,3,484.6614,1
,1,387.842,0
,3,125.4595,0
,3,24.8577,0
,3,492.7915,0
11.119563962929803,3,173.5231,0
61.91870245229904,3,159.4259,1
46.60504330941737,3,453.4478,0
36.49862962113172,3,294.6244,1
7.072103946816918,2,111.3612,1
,3,445.1026,1
63.87818458433669,3,496.7136,0
72.10182674844287,3,47.9059,1
43.154601191423396,2,431.8146,1
54.44221621212775,3,198.3053,1
37.279950330159686,3,264.4159,1
37.97745528450892,3,457.8339,1
21.674749015136573,3,486.8227,1
,2,134.7711,0
64.24634922961755,1,110.3611,1
9.12456478044066,1,44.8557,1
21.532493360183796,2,283.0899,0
20.054915150363776,3,11.7342,1
9.333190769421819,3,208.8897,0
29.044708160723047,3,41.3251,0
69.87090176078394,3,205.5868,1
43.794680180390316,1,24.7664,1
62.58717341177351,1,418.4325,0
,1,108.8208,0
32.50699969085514,2,167.5128,0
7.871954033001401,3,435.6738,0
61.82949069479026,1,374.4017,1
21.877824789532504,2,113.424,0
38.03266927169596,1,40.5902,0
,3,359.2585,0
43.747992165428734,3,198.3978,1
37.6545541551841,3,384.2096,0
46.629875904611445,3,225.4209,0
77.62419550227008,3,176.2712,1
24.085240206489924,2,228.3467,1
14.774947891394325,3,375.5367,0
,3,451.599,0
46.308787164990285,3,29.6348,0
13.748021312682267,3,264.4352,1
74.51702195686939,2,21.2535,1
31.549857506474254,3,236.8627,0
39.52259696370966,1,443.215,0
78.60791073577991,3,183.9872,0
62.19606867038525,2,466.563,1
,1,317.1512,0
72.15544725688942,3,467.4069,0
25.719684142878208,3,379.7975,1
71.75830743188351,1,56.2004,0
9.971049783770692,3,119.4199,1
,3,200.1144,1
72.82839626306325,1,89.2029,0
68.1986685694499,3,249.9812,1
44.85556915350189,3,238.3272,1
1.9575411968675684,3,478.3483,0
53.88946946065702,2,219.6953,1
52.01905419976128,2,393.8853,1
62.76408520424991,3,471.2457,0
16.157518652780688,3,439.1095,0
66.2078374657919,3,108.2905,0
,1,250.5348,0
20.421947956978624,3,177.1312,0
15.444184609636551,3,202.9301,1
45.86996948797036,1,183.5994,1
64.68990110365185,3,414.0478,1
7.402651056704187,3,228.8088,1
,1,264.2287,1
,3,491.3114,0
,2,34.6897,0
13.016238374559556,3,246.539,0
34.096875424810555,3,388.1605,0
6.972798208723312,3,79.8252,1
32.71548054803442,3,307.7081,0
55.941909328499115,3,123.5351,0
,1,434.365,1
33.47124911472967,3,166.9143,1
71.62518709062176,1,167.8861,0
70.99224211065878,2,301.106,1
,2,95.8636,1
66.30988141957751,3,146.0199,0
,2,211.2328,1
47.96363047970767,1,180.0507,0
27.816565210881677,1,264.8142,1
30.394498142068777,1,301.8219,1
23.008636783524732,3,285.5004,1
37.75124337041373,3,328.8133,1
17.12292523130506,1,157.336,0
,3,67.581,1
68.74491801240197,3,381.5997,0
,3,426.1363,0
,3,132.2181,1
3.482905669252006,3,206.5105,1
76.41070837984606,1,251.7918,0
2.9209613480848535,3,268.9968,1
,3,331.4476,1
66.12368533269861,3,25.5936,0
34.387706564075124,3,362.1312,1
67.82779373454083,1,35.6756,0
20.714149788110984,3,236.8028,1
54.80831046323364,3,414.6972,1
12.002493740407594,2,228.3516,1
16.083200220659837,2,78.7994,1
26.038780435498424,3,492.5918,1
,3,445.1963,1
35.61611044661922,3,386.8002,0
,3,208.6982,0
25.946078948710184,3,96.0036,1
76.37003115343907,1,470.9985,1
,1,268.5138,0
24.193755696894975,1,426.916,0
,2,174.337,0
22.747768862696955,2,170.9677,1
20.07822233529256,3,492.8425,1
13.846738208246412,3,263.3074,1
21.52054891706577,1,74.6442,0
61.98898562848924,2,113.739,0
30.107464673409734,2,243.5624,1
43.73149530320838,3,26.0231,0
,1,233.9543,1
59.58372256887954,1,212.3757,1
51.819769256945904,3,390.7715,0
28.127549472033895,3,180.6963,1
55.47261333149333,1,491.3616,0
,3,94.4811,0
78.35297285294862,2,297.5384,1
15.744555244016922,3,49.4012,1
78.07320586793328,3,368.2627,0
75.1863481825188,1,497.4031,1
71.55412621043779,3,410.4736,0
,2,280.0733,1
67.6664734872434,2,244.947,0
21.374323336550248,2,418.3398,0
50.19751885594744,3,468.3072,1
34.7716853457286,2,494.6572,1
9.585920610600674,2,201.2869,0
,2,495.5042,0
71.00080259626779,1,82.1835,0
45.16568351078157,3,130.5071,0
58.7385305410879,1,49.063,1
56.84173016396175,1,139.5106,1
55.467732561843995,3,385.1291,1
49.947557659327416,3,427.1976,0
68.24090809865255,3,390.5519,1
34.74129858346711,3,317.3776,0
20.76918895500303,2,259.4134,0
66.43169094254026,3,355.8086,1
69.64349377381873,3,198.4626,1
34.74129858346711,2,421.4476,0
17.751542352749905,3,340.2091,0
43.76857925168762,1,350.4133,1
60.32424407070214,3,270.2883,0
10.284573495391285,3,443.1883,1
52.5669425202981,3,129.7473,1
24.651286522722515,3,193.6681,0
33.95828006660154,3,389.9331,0
46.82681041918708,1,248.9107,0
34.79407756513312,3,445.1609,0
14.288088805554937,1,176.4677,0
26.03846711961523,2,187.8184,1
17.257755782164317,3,444.9242,1
63.741589170889654,2,234.8633,1
,2,260.4817,1
22.22551139141074,3,169.718,0
38.562581503385964,3,141.9516,1
29.586394363205958,1,329.6946,0
28.706233420685102,2,64.3211,0
33.21446471808685,1,440.24,0
48.88779612161952,3,390.7056,0
50.05335683079606,1,99.4204,0
72.8605187354908,3,348.5399,1
75.1863481825188,2,303.3033,0
68.8698288541064,1,96.3449,0
50.170677683713734,3,140.2357,1
6.538543031659299,1,207.4483,1
,3,351.1252,1
38.26744716395669,1,321.1681,0
68.24090809865255,3,268.4562,0
27.80001223273307,3,385.3632,0
34.944195705056686,2,380.1792,0
71.0240485948512,1,310.8403,1
28.920288964914732,2,394.5601,1
42.98493822095512,3,170.4604,1
13.700031787816348,3,441.2185,1
,3,309.3805,1
62.64971376210745,3,412.0699,1
43.183430331273335,2,275.4082,0
1.960203500495491,2,113.1269,0
4.108139712812262,1,273.493,1
,2,188.7003,1
69.78952257664348,2,350.262,1
36.61631034092644,3,240.5179,1
2.310438485300636,3,418.8758,0
54.69102140921634,3,340.6459,0
8.459092915177994,1,343.8495,0
58.68751570282269,3,112.4919,1
51.315283078924715,3,492.2036,1
,3,421.6292,1
60.66636321924783,2,395.5574,0
,2,168.4565,0
16.48264613111247,1,270.1377,0
21.52054891706577,2,72.8661,1
58.29535517279579,3,271.5456,0
70.26448530417821,1,77.2152,0
66.13324989075937,2,278.7537,1
14.5001194038152,3,326.1173,0
75.3936669459844,3,198.147,1
6.163926447586434,3,251.7797,1
47.171463870836654,3,438.4484,1
12.86335106454629,2,58.7388,0
61.220525647352645,1,396.9078,0
15.105028302292355,2,89.5235,1
41.61353996154952,3,23.1705,0
45.8238845883298,3,96.8594,1
15.333629467954529,1,383.6964,0
70.34857617401123,3,205.5374,1
3.0027087298211432,2,436.8977,1
,3,264.7302,0
,1,16.0139,1
78.80245471802444,2,359.7732,1
47.86450403848336,3,59.5653,1
4.075467102727728,3,395.7429,1
36.366200607423046,3,88.2108,1
37.65066644837856,2,175.996,0
43.154601191423396,2,381.8294,0
65.13742379682,2,477.3445,1
33.00311286767775,3,188.8598,0
44.85171099488061,3,415.5531,1
,3,99.4422,1
64.76528745182571,2,404.554,1
53.737061343161145,3,330.4596,1
29.266062960709903,3,100.408,1
73.74891964201325,3,154.7395,0
72.10147270600031,2,70.2266,0
,3,194.5687,0
57.67973425834106,3,105.8061,0
32.425681833398755,3,323.779,0
39.932747178093145,3,497.28,0
12.000384318290017,2,10.9445,1
53.76156462936426,3,272.7553,0
36.996883470071324,3,288.965,1
62.968032383810986,2,457.5334,1
25.80337067281087,1,255.4726,0
48.41986139786706,1,274.1322,0
48.88779612161952,3,238.4681,1
28.69952756552528,2,138.1076,1
63.8405469023886,3,32.7344,1
76.21293328448122,1,207.2856,1
64.7287880558844,3,31.0328,1
35.65061811597764,2,277.4938,0
31.239943931840205,2,157.1104,0
51.2779897139473,3,269.1332,1
48.12089895766995,3,71.477,1
4.1803822377293365,2,466.6518,1
58.563846454691614,2,447.788,1
26.038780435498424,1,99.0483,1
,3,175.0049,1
20.932864154677084,3,308.6789,1
70.34857617401123,3,52.3647,1
5.0940594089717255,3,180.5111,0
33.59712542704128,3,129.3006,1
79.51402272307615,1,458.1808,1
33.77122678618681,3,426.9928,0
53.115531561507474,3,292.0172,1
64.96432786500526,2,262.5714,1
76.93405454208923,1,465.7093,1
22.599158682525793,1,466.5518,1
28.091443357976477,1,484.8184,0
35.98105278695526,3,67.0625,1
77.62419550227008,3,84.4761,1
44.17022479652182,3,339.9847,1
68.83715157832134,3,273.0101,0
,3,14.1406,1
,3,35.6776,1
66.25227880393847,1,444.5998,0
26.82759769070825,2,435.091,0
25.235351362249155,3,181.8491,0
,1,446.0701,0
37.828345699077,1,298.8692,1
55.150066774530224,3,403.9233,0
73.78329346482506,3,216.5784,0
71.98628776931231,2,61.1322,0
,3,219.6949,1
37.29629470407294,3,231.3634,0
8.100271287156692,2,277.7174,1
35.57064680037596,1,57.2634,1
44.00324612311137,3,495.7439,0
45.645521503547506,2,125.8477,1
10.286552711867378,1,103.2834,0
10.378018545219806,3,265.7674,0
67.28078888972284,3,270.918,1
60.342993819369376,2,222.7113,1
5.846620541742785,2,387.0866,1
50.58893619264201,2,260.7439,1
43.89894213265539,3,306.7993,0
32.41706874021132,1,363.2545,1
14.410874501915718,3,17.3874,1
41.379201999741156,3,287.4689,1
32.430592324613585,1,442.6763,1
20.69408610276112,3,13.6074,0
64.47947509754567,3,205.5651,0
41.20263153552054,3,463.4826,1
35.77572083848376,2,179.8114,1
,3,232.0708,0
14.945714528435152,3,490.863,0
,3,103.6653,0
37.456719705354,1,37.3013,0
41.928122345187234,3,430.4142,1
17.293916993056055,2,434.8903,1
6.447683292157273,1,238.6785,0
65.33632973285744,3,259.5326,0
19.712774158984082,3,418.7242,1
29.52490338094194,3,370.587,1
25.06965198874522,3,136.2488,0
69.1080817639706,3,13.3622,1
64.64625562370401,2,242.4516,0
74.96076745325149,3,430.1616,1
,2,448.4382,1
,2,478.332,0
66.54960249286893,3,440.3838,1
74.68748218576474,3,292.1216,0
,3,225.0798,1
1.8686704640199578,3,388.5507,0
14.345869982701,1,371.2117,0
42.182387764676974,2,271.381,0
23.45055936122657,3,48.227,1
10.646683206792117,1,463.4103,0
39.38386897571973,2,230.5233,0
48.090474463826176,3,184.8502,1
24.261462473497268,1,316.6359,1
77.0712231437688,2,338.5498,0
29.318792554997536,3,109.2905,0
37.256300811148805,3,419.2847,1
71.81052966316847,3,148.5189,1
48.474693278479805,3,97.4085,1
20.275181826947602,3,206.1679,0
,3,366.6272,1
79.77283551245918,3,482.9018,0
,2,405.5942,0
8.091000544252413,1,470.4724,0
33.66780589290677,3,74.5999,1
55.837895307276646,3,40.2325,1
41.75309031427392,3,281.0639,1
75.32197711974553,3,148.6973,0
60.82750636362067,3,414.8872,0
11.618759478178966,3,337.634,1
7.999772403604646,3,485.5104,1
,1,131.1222,0
52.53104023876323,3,245.4631,0
15.491933515871326,2,253.114,0
34.098612128582424,3,123.3925,0
34.148404931795405,3,297.0962,1
,3,224.4266,0
,3,226.1272,0
37.828345699077,3,184.5546,1
34.47783947454295,2,13.38,1
64.78777225796094,2,263.4371,1
,3,170.9477,1
23.80680520488529,3,5.6533,0
47.067287308867094,3,157.4321,0
23.202930263184243,1,142.921,0
,3,199.7568,0
19.864900699141604,3,70.2667,0
,3,256.3035,1
2.1370856017507136,3,347.758,1
16.083200220659837,3,316.9419,0
,3,402.8587,1
42.585810213952946,3,228.7441,0
77.90562856501435,3,261.9504,0
52.7587234474227,1,406.149,0
69.56554526708175,3,216.7121,0
51.75112297829893,1,352.2917,0
2.653795308311928,1,220.1282,1
23.504959254991903,3,211.7794,1
66.80144753036402,2,381.3018,0
,3,91.5443,0
47.80075094010135,3,172.6001,1
,3,115.9653,0
4.114718098111966,3,182.7594,0
10.918466966249618,2,119.0355,0
28.409302949801987,3,291.8058,1
15.290460208932968,1,400.0945,0
34.08467220685875,3,394.3735,0
50.20834758970102,3,185.428,1
75.05365725327239,2,494.4364,0
71.00080259626779,3,298.9579,0
,3,202.7031,1
,3,418.5919,1
16.959237803796707,3,366.2876,0
12.002493740407594,1,375.8913,1
65.87932706908902,3,102.089,0
38.20585994234395,3,236.8205,0
77.48728080526301,3,431.6049,1
73.61743445324429,1,254.4988,0
77.06201820884804,3,343.3091,1
76.68780492943104,2,296.0272,1
65.98653116258059,1,421.9666,1
52.706385928209684,3,145.8576,0
62.88759037967123,3,289.8603,1
34.31595322300298,3,66.0012,0
55.02544969499211,3,346.6543,1
32.115288046678515,3,367.3241,1
74.50147519337672,1,26.2045,0
4.108139712812262,3,339.5165,0
73.54088784735953,1,210.2716,1
,3,66.428,0
12.53566052446004,1,212.8542,0
59.768509796870006,2,101.1453,1
51.49047508742453,3,210.702,1
12.480808701219825,2,195.2478,0
53.86830336406447,2,370.5039,1
72.73346508831133,3,388.2367,1
48.32452238488014,1,305.4792,1
49.19058594927937,1,16.23,0
32.87514643077937,2,465.856,0
51.75112297829893,3,344.6855,0
22.709676808302753,3,21.9267,1
23.635044365242713,3,410.3223,0
43.61981209765164,3,104.1317,1
10.825103521040308,2,291.7145,1
53.86830336406447,3,235.984,1
66.37437182235155,1,212.8202,1
75.86735405119319,3,445.4083,0
67.42885477464789,3,221.4938,1
6.406816030167464,3,42.2953,1
58.591566275237994,1,473.5862,0
2.7432257459009763,2,460.6649,1
,3,343.7942,0
62.051956289936655,1,236.6068,0
1.800363538191727,3,50.9654,0
37.313524761810235,3,396.4203,1
71.50933990643284,3,42.3616,0
18.566543075105454,1,38.9575,1
35.78555005109957,3,271.005,0
30.38942877762987,3,84.2635,0
55.98562882624959,3,8.8265,0
61.33168927867532,1,214.4411,0
,1,72.9225,1
4.1056590474468155,2,84.4551,1
,1,43.0708,0
,3,106.5214,0
,3,359.1647,0
35.19246417454807,2,405.419,1
42.8653063674884,3,229.0042,0
7.338465907269734,1,255.7441,0
31.000370310626078,1,21.1642,1
,1,39.3115,0
48.99604330021363,2,132.496,0
,3,274.2297,0
14.196310724175039,1,371.0778,0
,3,304.4765,1
54.44221621212775,3,199.1033,1
5.825158828534236,3,63.5704,1
11.846702584530048,1,391.4828,0
76.88953106554278,2,185.0741,0
30.491435986100484,1,369.3467,1
3.029481944683245,3,258.9245,0
18.278074225563074,2,370.6377,0
22.31021930984218,3,454.1083,1
6.972798208723312,3,460.9096,1
22.650362434289274,3,269.8779,0
39.83765413422976,3,258.1966,1
25.03169885126619,1,136.5108,0
,3,468.2209,1
51.06321638147679,3,231.67,1
46.09148606884404,3,68.1577,0
77.78842104089144,3,219.1889,0
28.920288964914732,3,67.8914,1
55.579834147515,1,253.7532,0
44.750377016277724,2,282.8314,0
2.9902797027791195,1,172.1891,0
2.680283457180584,2,40.4671,1
72.60199642248415,1,472.0343,0
35.7214234019999,3,387.8098,0
,3,420.2461,1
68.4490088146687,3,186.5999,1
5.326169466940476,3,381.6114,1
48.12089895766995,3,245.2596,1
66.76296862323332,1,104.5363,0
34.66357779822623,1,66.5896,0
69.6089700959351,3,175.8002,1
76.21293328448122,2,73.0883,1
3.445507482628139,2,499.1431,0
36.73314447694571,2,29.3486,0
31.000370310626078,2,223.3661,1
72.08683430929453,3,228.7863,0
78.73423418882643,3,153.8128,0
5.7579286471234985,3,287.819,1
,3,79.2386,1
76.92970334719985,2,393.0366,1
23.31718921185533,2,169.5616,1
74.18422593167685,1,297.7146,0
16.94642271771292,2,359.2414,1
48.96368718980258,3,445.0758,0
28.0689665752792,3,418.7148,0
15.666089687198198,3,306.113,0
72.23919737869846,2,197.2546,1
36.02702113595583,3,254.0863,0
3.069539974033119,3,385.5237,1
55.65972061772277,3,439.385,1
65.98044219093035,3,56.3721,1
,3,195.5038,0
60.86984272668516,3,389.1777,1
42.092916587847476,3,218.6676,1
,1,169.4527,0
44.78006219874768,3,208.6047,1
63.82611763693132,1,303.4081,0
36.2913910275086,1,499.9035,0
76.08627447544836,3,249.0313,1
56.01795475585247,3,108.2048,1
63.34452784997973,1,85.6091,1
,3,25.9631,1
,1,281.6145,0
44.01410429122077,3,274.5632,1
,3,106.5908,1
12.610054057468565,3,349.1881,0
39.6645721278081,3,371.848,1
76.1608640343259,2,133.2536,1
48.930488664245615,3,175.3294,1
55.69599018619872,2,495.2835,1
62.894095243892146,3,190.2609,1
53.115531561507474,3,381.5968,0
8.498517008911907,3,229.0991,1
,2,397.7057,0
,2,385.6665,0
32.27904086948004,1,335.5392,0
5.932074854944647,3,428.1153,0
2.7311529732257074,3,469.9132,1
53.841245952214145,2,292.0917,1
2.01890011337251,3,122.5471,0
22.599158682525793,3,202.3213,1
30.66204534885353,1,380.3613,1
77.71360136806405,3,327.1873,0
,3,93.0102,1
20.486030648627114,3,30.3636,0
,2,343.066,0
49.839227001984625,2,129.2841,1
62.60778621694035,2,252.3368,1
9.146785638038676,2,374.6397,1
63.6676466846221,1,283.5201,0
17.221302157837183,3,46.2348,0
68.32884607690333,3,96.8622,1
24.884326698768007,3,113.5675,0
20.747858378637545,1,132.6428,1
73.64295094782793,3,284.8747,1
,3,254.4631,1
41.32416663133434,3,105.5642,1
76.47144023381033,3,38.4396,0
,3,89.8589,1
18.418410516543855,3,492.2687,0
51.04477936626564,2,236.9307,0
18.42834426418569,3,434.336,0
41.92822253286642,1,425.1325,0
19.018301983965664,1,258.2022,0
36.19778946060938,2,354.8104,0
76.58091427725863,1,100.4122,1
29.516937858262118,2,345.7564,0
50.60413076978171,1,139.8304,1
42.09342149254934,1,416.8707,0
38.44296958076691,3,46.4434,1
,1,387.7036,1
53.419452389320135,3,54.4688,0
,1,441.1887,1
20.012970665815093,3,155.5812,1
45.622449527746696,3,328.9247,0
,3,246.3136,0
65.2111658133427,3,186.3201,0
6.265511204294507,1,324.4937,0
4.182555983461879,3,474.0239,0
75.3936669459844,3,25.4285,0
78.00055708783556,3,459.8322,0
1.8465085179333571,3,306.4954,0
3.923603142523917,2,404.6206,1
16.811869295339996,3,195.0181,0
,2,238.5623,1
37.279950330159686,3,435.0811,0
67.21110788220071,1,210.3497,0
58.10232995347022,3,269.6565,0
68.83715157832134,1,14.9965,0
52.87385482292221,2,83.506,1
17.515690522840835,3,322.6348,1
14.011801921151376,3,359.9036,0
59.05914194419664,3,293.3875,1
48.451434257320116,2,75.9385,0
14.754637491392664,1,225.4757,1
71.69051582878168,3,180.7719,0
2.2798313898179097,3,250.3524,1
,3,435.8129,1
77.34697348344618,3,389.0514,1
19.30206440929203,3,46.5748,0
69.57647851848857,3,445.7031,1
23.202930263184243,3,238.5247,0
20.5017051800629,3,373.2118,1
4.918866759609138,3,74.3194,0
43.747992165428734,3,337.0062,0
20.714149788110984,3,121.9814,0
35.999662800671935,2,221.9985,1
,2,13.3471,1
25.78254685581534,1,80.0473,0
52.76411647048272,3,50.5798,0
12.933573450691119,2,123.6734,0
69.47485800597403,1,54.509,1
52.52571650409232,3,347.4955,1
15.161193340715414,3,19.3748,1
5.934149895906644,3,310.7815,1
23.181016632827607,3,74.6504,1
22.095233343384283,3,472.8549,0
10.25910854873844,3,466.8816,0
1.8540756071805107,3,116.624,0
61.23423617351455,3,309.1385,0
67.00293783363335,2,18.8626,1
,3,466.2353,1
24.32881672817479,2,263.8787,0
44.288799628921744,2,26.3955,1
48.94090948767099,3,174.5375,0
61.95852596731001,1,43.0405,1
65.5409386744751,3,199.5075,1
28.91482601405817,3,336.6135,0
,3,237.5955,0
9.724117209477111,3,194.9425,0
75.1438528943773,3,63.9827,1
17.18562065790629,1,126.2448,1
56.58897089102187,3,54.5709,1
19.471213814352065,3,404.7119,0
47.56686516929108,3,71.9437,0
61.768628679212554,3,299.7098,0
41.98445911772592,2,174.6565,1
76.4541013760444,2,116.8593,1
39.68188200653058,1,321.5369,0
35.45399580169002,2,231.2161,0
,3,203.072,0
54.245542443512704,3,298.4617,1
,2,248.1775,1
73.29211540415642,3,155.2247,0
18.863901168724084,3,281.7353,0
18.71918517951856,2,336.4018,0
,1,18.2131,1
37.19676405229352,3,235.6065,1
32.22548591906147,3,33.5532,1
46.197714134054294,3,97.2707,0
53.709774638340306,2,282.4518,0
76.0687509518434,3,433.7635,0
29.266062960709903,2,441.9888,0
,2,39.6223,0
35.81252579051919,3,212.457,0
74.52982872268161,2,293.5882,0
30.401687164504875,1,77.7996,0
14.778332101808461,2,383.8889,0
10.30233554832115,1,373.3965,0
32.545957348935346,3,452.1538,0
32.442418143405725,3,9.2006,1
5.934149895906644,1,112.2587,0
26.976986810040138,1,414.4574,0
56.99083112169514,1,336.9371,1
66.32182631684749,3,447.723,0
31.74920726365129,1,33.3039,1
40.74746533157166,3,300.4972,1
25.153772638335997,1,286.6781,0
7.328352402158577,2,22.6588,0
23.17397402576197,3,259.1934,1
46.05266815977985,3,306.7126,0
18.717275447384225,1,99.6901,0
76.82916141436297,3,140.2981,0
30.503177665483715,3,321.9719,1
4.572955823932507,3,236.809,1
,3,429.7168,0
47.66038888557638,3,174.479,0
61.21179238734993,3,136.9965,1
13.87979161759569,2,492.5086,1
25.27590722917664,3,456.0122,0
26.122274522777246,3,19.3514,0
21.622833572553,1,386.5107,0
25.326465385704083,1,59.6157,1
27.47438948647221,1,18.6052,1
35.24430638769512,3,140.4793,0
57.595371844689815,3,138.3262,1
39.18918744187858,3,410.5628,0
17.824168759203946,1,356.7803,0
64.64625562370401,3,490.8967,0
16.37517843384044,3,357.1989,0
34.292539496807336,2,212.0365,0
12.382224095042766,3,350.9692,1
21.63183216835796,3,499.7322,1
41.24434812383339,3,356.5202,0
15.34750345277161,3,382.0323,1
64.06516257952575,3,469.4907,0
41.61353996154952,2,61.2574,1
14.562663582015976,3,353.8682,1
,2,426.1489,1
,2,477.4174,1
56.84173016396175,1,109.4298,0
11.037780499498897,3,254.4449,1
49.33637868306798,3,341.8746,1
43.73149530320838,2,127.4965,1
6.163150923116447,2,302.2341,1
,3,132.5015,1
14.294008492109313,3,170.0612,1
13.15777660084855,3,223.5518,1
,3,266.9491,1
72.29062962960218,3,227.4361,0
2.4395242264724284,2,249.1318,0
16.44118202910359,3,152.8014,0
51.086450544869294,1,83.6877,1
13.700031787816348,3,28.4382,0
49.01120679542987,2,102.0095,0
1.771896946115509,3,293.0621,0
5.949603072973007,3,394.1271,1
33.75530577443487,3,88.7776,0
13.55374524587893,1,58.7349,0
47.936326512818674,3,375.8987,0
11.507774113678973,2,156.0534,0
,1,475.9922,0
3.029481944683245,1,358.5874,0
1.7829449438011378,3,166.7442,0
,3,148.3237,1
73.27428682741544,3,264.2307,0
63.61501418678228,3,44.1766,0
15.442257694598847,3,63.2499,1
43.58846966614469,3,92.0497,1
60.1429734959698,2,388.4882,1
52.52571650409232,2,259.3594,1
9.443276924484763,3,10.2307,1
76.67679556348486,3,338.3907,0
52.689111633671985,3,214.7266,0
55.90129642810077,3,257.8719,0
16.461298567872277,1,110.9875,1
47.41928381764275,1,278.1322,0
,3,489.6809,0
37.38262028465706,2,41.3551,1
65.87932706908902,1,145.5391,1
4.284255864980976,3,125.2838,0
31.746932619998887,2,128.0319,1
63.110246528623584,3,192.4596,0
40.96236274319449,3,409.9643,1
,3,456.8651,0
77.11644003011948,2,105.0965,0
41.476738426117464,2,273.7602,0
,3,320.265,1
64.38974097165462,1,263.3046,1
28.0079011170562,2,219.8678,1
,2,100.0279,1
54.201162232668466,1,246.6686,0
23.70947152688276,2,203.6013,0
,3,398.8039,0
16.403040792122848,1,382.9842,0
23.31532168323029,1,71.3293,1
33.90870045010108,3,48.8169,1
71.47167785899195,3,454.5362,1
4.111954861732732,2,270.0767,1
17.118815135683008,1,429.6115,0
65.566523827037,3,33.7848,1
24.408341516023217,3,265.6252,1
3.463467669841489,3,272.0161,1
30.05298871930588,3,431.0475,0
6.98027845747321,2,53.3169,0
43.1434262661294,3,124.0206,0
54.124379343977274,1,206.2365,1
44.38890651178352,3,433.5915,0
57.40857891288166,3,469.7472,0
32.87514643077937,3,496.3987,0
65.13273074972003,2,479.8008,0
,1,7.9412,0
62.104376929241454,3,28.6156,0
20.6397858844512,3,78.0654,1
28.37540926826474,3,177.6867,1
76.51758748747022,1,415.8094,0
22.484028364161848,2,446.8648,1
46.81871920682237,3,97.483,0
76.33697601854547,2,311.7338,1
1.5515986885475013,3,459.0942,0
67.47435669369604,3,234.5472,1
,3,56.2541,0
54.390011083221815,3,231.6178,0
10.174977855841522,3,191.0185,1
59.37046749350958,2,290.9407,0
41.32416663133434,3,222.136,1
